1.714634063612263670e-02,1.867784159910468311e-02,2.024859372291060167e-02,2.183736516052298127e-02,2.341888565741431782e-02,2.496420678171318297e-02,2.644115202195457259e-02,2.781581365009122564e-02,2.905348571111493472e-02,3.012050842174501808e-02,3.098599463391643605e-02,3.162355124578419829e-02,3.201314585607506480e-02,3.214213002721494350e-02,3.200627685978174597e-02,3.161004003748413282e-02,3.096623093962458384e-02,3.009512917725232217e-02,2.902328389114450236e-02,2.778166007041815710e-02,2.640383944665969373e-02,2.492470420422820965e-02,2.337806740346592971e-02,2.179600430295514091e-02,2.020738758734041962e-02,1.863741979457222975e-02,1.710718702003954927e-02,1.563360334208974134e-02,1.422957861225904175e-02,1.290427786373105068e-02,1.166360336869054493e-02,1.051058457618092579e-02,9.445938363706773977e-03,8.468509108419008946e-03,7.575665671155973335e-03,6.763739836635584979e-03,6.028317417642314879e-03,5.364514104708395514e-03,4.767209600296640204e-03,4.231207633487499287e-03,3.751377855606530254e-03,3.322745661959891628e-03,2.940568221608153010e-03,2.600377848991475283e-03,2.297999510952664082e-03,2.029581968176707996e-03,1.791577386352272150e-03,1.580753090812736517e-03,1.394169822241164702e-03,1.229166555018923468e-03,1.083349402349775836e-03,9.545633381375928650e-04,8.408804513346801457e-04,7.405777287048387336e-04,6.521117966634681906e-04,5.741186547282284280e-04,5.053768604221797744e-04,4.448094023959958676e-04,3.914550960339990837e-04,3.444671522864206636e-04,3.030908291674627719e-04,2.666648317471986829e-04,2.345993307893978752e-04,2.063782974918160207e-04,1.815413349546268762e-04,1.596870330793365156e-04,1.404566184425304343e-04,1.235384985893706045e-04,1.086540470010000092e-04,9.556102142316280634e-05,8.404287430097134859e-05,7.391207843565616997e-05,6.500064479231237868e-05,5.716322184323718858e-05,5.026963155185804055e-05,4.420718803355150328e-05,3.887503504385048103e-05,3.418600240934210888e-05,3.006204838451598249e-05,2.643557763226667134e-05,2.324657218133463488e-05,2.044242065502022143e-05,1.797508557321858547e-05,1.580548812096793654e-05,1.389851436062183865e-05,1.222144988666240550e-05,1.074645467225021633e-05,9.451005290594949315e-06,8.310248108434059588e-06,7.307745900075879320e-06,6.425721725267230511e-06,5.650006548285624319e-06,4.968774865110603400e-06,4.368504858298649651e-06,3.841739936727428528e-06,3.377856756525687842e-06,2.970282147352065749e-06,2.612570831117544401e-06,2.298265082134598458e-06,2.020528006574373592e-06
1.847948687920469846e-02,2.025061868171332269e-02,2.206762627366440355e-02,2.390143966223950978e-02,2.571727135597320912e-02,2.747519881457904933e-02,2.913139818084115040e-02,3.064001778240055263e-02,3.195535488540546254e-02,3.303454965114205333e-02,3.384027474699735638e-02,3.434351424985537804e-02,3.452556784155469405e-02,3.437955257181812829e-02,3.391098501631861772e-02,3.313731078296833221e-02,3.208651281336727390e-02,3.079525088782553155e-02,2.930566932231204458e-02,2.766349443448601342e-02,2.591454981892082898e-02,2.410308423172935477e-02,2.226943308752582507e-02,2.044904854027762564e-02,1.867162972188185499e-02,1.696091081057249372e-02,1.533483712550265388e-02,1.380596882732854080e-02,1.238215118058982878e-02,1.106718444263432577e-02,9.861607394009319627e-03,8.763405907302956876e-03,7.768630091350314792e-03,6.871974410415093715e-03,6.067254627227791630e-03,5.347774766433777138e-03,4.706635922259616578e-03,4.136966949295661777e-03,3.632079979399072123e-03,3.185604525158036715e-03,2.791548357885642595e-03,2.444342572303193073e-03,2.138874109206434504e-03,1.870470446371674811e-03,1.634899837537728828e-03,1.428351358320756326e-03,1.247402997665902902e-03,1.089001180500370758e-03,9.504276399590061430e-04,8.292699720968688126e-04,7.233898758292056641e-04,6.309012744588615718e-04,5.501409975975368738e-04,4.796463510644555228e-04,4.181288289544227155e-04,3.644605038096715433e-04,3.176467028128682202e-04,2.768230988298148176e-04,2.412263272387749069e-04,2.101940334858776183e-04,1.831424442071405423e-04,1.595645943439638614e-04,1.390157402721969859e-04,1.211085682268908670e-04,1.055049456959444854e-04,9.190843967266104642e-05,8.006261471560360832e-05,6.974145697447031722e-05,6.075017294526752210e-05,5.291683190689067118e-05,4.609311518399827889e-05,4.014865043455717597e-05,3.497051392364891598e-05,3.045989188932285430e-05,2.653092204241147556e-05,2.310918182457655234e-05,2.012756589520048323e-05,1.752987219250101703e-05,1.526813671037796638e-05,1.329850741005333958e-05,1.158236016018943104e-05,1.008938126989544770e-05,8.787263634291164749e-06,7.653926937023491917e-06,6.665912491987668886e-06,5.806737051972099550e-06,5.056042193474219459e-06,4.404186757733796753e-06,3.836068157903049780e-06,3.340843304555640714e-06,2.910376766807054594e-06,2.536002314146301728e-06,2.208737383213588146e-06,1.922464583969940577e-06,1.674856853317585603e-06,1.457790463232910838e-06,1.269601590747626574e-06,1.106062450184630563e-06,9.630031918561599014e-07,8.392636832166289196e-07
1.407858868123604279e-02,1.512138982965055556e-02,1.618925137221130517e-02,1.727286933382612966e-02,1.836140344302189531e-02,1.944240643554567827e-02,2.050211932616374799e-02,2.152540079894293967e-02,2.249655459684851699e-02,2.339926564624916772e-02,2.421737397874057507e-02,2.493532461417019563e-02,2.553878202528342412e-02,2.601515164688816828e-02,2.635422273142462579e-02,2.654854140966017573e-02,2.659374953686816090e-02,2.648882695404153331e-02,2.623613505084787523e-02,2.584129085485364907e-02,2.531291097531562784e-02,2.466219258140323056e-02,2.390258689807656101e-02,2.304889663234155339e-02,2.211688612373519103e-02,2.112309360447306439e-02,2.008339045194540429e-02,1.901349708182875631e-02,1.792790207971606264e-02,1.683991573220711135e-02,1.576136298119223955e-02,1.470247769223620438e-02,1.367186879195958493e-02,1.267654052356104177e-02,1.172200162900394194e-02,1.081230412965239474e-02,9.950279286170649051e-03,9.137578843393279193e-03,8.374954000069823046e-03,7.662282180710300317e-03,6.998831771780289479e-03,6.383293743095874717e-03,5.813981765260600731e-03,5.288886923330293754e-03,4.805797838217995555e-03,4.362363417735881654e-03,3.956165628826280312e-03,3.584765780800025503e-03,3.245753514813043417e-03,2.936766065844587104e-03,2.655533491922601463e-03,2.399870571103246419e-03,2.167715469629238889e-03,1.957110861282251868e-03,1.766232974171111358e-03,1.593369174717307324e-03,1.436937400054016933e-03,1.295465313230437232e-03,1.167600420996950383e-03,1.052093057586578340e-03,9.478006441919761826e-04,8.536734826262160070e-04,7.687547268478978069e-04,6.921696076304106882e-04,6.231236074545343229e-04,5.608891894238743348e-04,5.048090713524189255e-04,4.542890278295130813e-04,4.087827749297279212e-04,3.678050644086994225e-04,3.309082115187100825e-04,2.976923787395557852e-04,2.677937567088228832e-04,2.408830729789812608e-04,2.166669060891246446e-04,1.948749343813060975e-04,1.752685385750796243e-04,1.576283263726718786e-04,1.417587833734135216e-04,1.274835789922823537e-04,1.146417496434848360e-04,1.030919836488841668e-04,9.270315364429126959e-05,8.336004997777646253e-05,7.495709649296689037e-05,6.739989453785621976e-05,6.060414786346335347e-05,5.449236872168139456e-05,4.899687161341592656e-05,4.405480802183170397e-05,3.961104115235425382e-05,3.561519059791518060e-05,3.202201128638115790e-05,2.879140271327962353e-05,2.588631759914417074e-05,2.327441701033272636e-05,2.092586633728465983e-05,1.881457787233919987e-05,1.691623970145883504e-05,1.520847884795006877e-05
1.996026252647586929e-02,2.201647130276898623e-02,2.412594029864956191e-02,2.624849375122662032e-02,2.833583840891251704e-02,3.033255155913799905e-02,3.217867171899146950e-02,3.381238289101629046e-02,3.517404776718446868e-02,3.621038082170502381e-02,3.687863090625032036e-02,3.715031548703512376e-02,3.701356225863172700e-02,3.647434796311677108e-02,3.555589230733280370e-02,3.429653967160783967e-02,3.274672141452628082e-02,3.096408495234570513e-02,2.901052016823923996e-02,2.694678445039955239e-02,2.483018173282725005e-02,2.271150080719208653e-02,2.063372754435366385e-02,1.863128859547291682e-02,1.673014020130403345e-02,1.494834152179169706e-02,1.329698917975175032e-02,1.178130241557295843e-02,1.040180324855666250e-02,9.155409279065329642e-03,8.036404149120546236e-03,7.037285995603381750e-03,6.149464378660596253e-03,5.363805282540545782e-03,4.671044910884325496e-03,4.062091974130765948e-03,3.528250432145330073e-03,3.061342208406148124e-03,2.653795489471755253e-03,2.298684978669141010e-03,1.989727130591090187e-03,1.721272045779431714e-03,1.488273357921010565e-03,1.286242955487404416e-03,1.111210651377980696e-03,9.596792998484149351e-04,8.285762977343624769e-04,7.152024397906187048e-04,6.172119768123041084e-04,5.325476264035344798e-04,4.594248715789062132e-04,3.962890104014515913e-04,3.417873705959806330e-04,2.947525834291475633e-04,2.541671489592056687e-04,2.191539894056404592e-04,1.889518923112731841e-04,1.629020479962939305e-04,1.404375034461669003e-04,1.210652470824413740e-04,1.043619245506555160e-04,8.996015757689601600e-05,7.754354639277760697e-05,6.683952822883476586e-05,5.761157902794966645e-05,4.965708584570016626e-05,4.280007958645803967e-05,3.688947201918590935e-05,3.179486287663291222e-05,2.740370196119279456e-05,2.361927872929214800e-05,2.035559585389368209e-05,1.754295620937096345e-05,1.512007849091556722e-05,1.303073281366806668e-05,1.123188930507446059e-05,9.680191560779149995e-06,8.343226743479092988e-06,7.190186585015467813e-06,6.197607241409386347e-06,5.340138821474660347e-06,4.602952265897464201e-06,3.966893746931710041e-06,3.418875283101030504e-06,2.947583907064732500e-06,2.541343514517180324e-06,2.188834831606811804e-06,1.886533126826961393e-06,1.625326522813885788e-06,1.400197149781234884e-06,1.207175506001689769e-06,1.040030279342296637e-06,8.968976492607083628e-07,7.727140995950065872e-07,6.665502574332293761e-07,5.749057488957376449e-07,4.941733374730361561e-07,4.255268595265704334e-07,3.669291138708175026e-07,3.157874783887848480e-07
2.425808799554196593e-02,2.725111630740661983e-02,3.031629104579069978e-02,3.336252806891590317e-02,3.627955859283193973e-02,3.894354458036636268e-02,4.122577666708643340e-02,4.300419939671334957e-02,4.417608533626515843e-02,4.467029501842023631e-02,4.445587075960544254e-02,4.354627820109091552e-02,4.199757621082755854e-02,3.990141038008654384e-02,3.737345302707628658e-02,3.454150248154252978e-02,3.153239316005640447e-02,2.846267562502835524e-02,2.543148889241175770e-02,2.251717092934335529e-02,1.977667147423411986e-02,1.724705328202025267e-02,1.494828270308523610e-02,1.288662905738580111e-02,1.105807182660756283e-02,9.451391862584368475e-03,8.050789975943661858e-03,6.837944961080699713e-03,5.793567407878175146e-03,4.898493422586969182e-03,4.134420124563886745e-03,3.484347566300671772e-03,2.932813538008005594e-03,2.465979572386256535e-03,2.071617723453766935e-03,1.739027268483517297e-03,1.458920551342446359e-03,1.223289151846107536e-03,1.025266331792118457e-03,8.589782111313448709e-04,7.194392076524946944e-04,6.024122718351065942e-04,5.043123078681821525e-04,4.221109135480460850e-04,3.532547045607126179e-04,2.955927661421053898e-04,2.473164854153164782e-04,2.069067512385780461e-04,1.730865361053712803e-04,1.447853030916990136e-04,1.211055055578835749e-04,1.012942082039280933e-04,8.472047699992213410e-05,7.085641216553195676e-05,5.925977218224076637e-05,4.955996000122198097e-05,4.144698673191893334e-05,3.466183794120780703e-05,2.898781583149379060e-05,2.424019612101702137e-05,2.027033458362748064e-05,1.695137470658636403e-05,1.417605956521850175e-05,1.185536267678255484e-05,9.914298158331114053e-06,8.290135683597377181e-06,6.933086787674902496e-06,5.797235442361881042e-06,4.848006712188102085e-06,4.054126623076470537e-06,3.391842624322904953e-06,2.836413605988852282e-06,2.370798457773659607e-06,1.982223928331805496e-06,1.656883598544212077e-06,1.385767611772337204e-06,1.158935367451263687e-06,9.692754370238532147e-07,8.110047400311515275e-07,6.787073760783357557e-07,5.657505238731985742e-07,4.731983698214037304e-07,3.954201674982726900e-07,3.305527340735636699e-07,2.769676594738257336e-07,2.315851466150320448e-07,1.941079125211686573e-07,1.638234422562945269e-07,1.341199570292772592e-07,1.132402335235482838e-07,9.466707961980347363e-08,7.899149645496095218e-08,6.598014878900215763e-08,5.542561176685723012e-08,4.624325611324309193e-08,3.878238330479177876e-08,3.304833684492081147e-08,2.773722307392034736e-08,2.316238645327928225e-08,2.146460975627206835e-08
1.516461723924017457e-02,1.637029825513208747e-02,1.760582087947124008e-02,1.885849087266161517e-02,2.011338984797386709e-02,2.135340740797050940e-02,2.255950999104960886e-02,2.371114253088429935e-02,2.478692612961175268e-02,2.576519389799913906e-02,2.662489845266491351e-02,2.734647519127642035e-02,2.791270070264456615e-02,2.830959860688359031e-02,2.852712894122588771e-02,2.855966208837762421e-02,2.840635087955900584e-02,2.807116614635007945e-02,2.756266685096442348e-02,2.689352885602647181e-02,2.607993473274583529e-02,2.514083330826066831e-02,2.409657826291089489e-02,2.296901613774615658e-02,2.177952950634942653e-02,2.054912629938066004e-02,1.929737720851421034e-02,1.804210369687142546e-02,1.679904371970830645e-02,1.558165433171132541e-02,1.440107203130513991e-02,1.326615977838963012e-02,1.218367013636245666e-02,1.115835136190790333e-02,1.019326453895375018e-02,9.289952996240580241e-03,8.448702733441115775e-03,7.668796570695968207e-03,6.948666427956662339e-03,6.286156549974886154e-03,5.678630840686316184e-03,5.123155098916254424e-03,4.616595764572961613e-03,4.155727777234385911e-03,3.737308753573587161e-03,3.358143674903613096e-03,3.015124505113764286e-03,2.705275845523824607e-03,2.425764135801866672e-03,2.173924167078844505e-03,1.947259959809710672e-03,1.743450600740992229e-03,1.560350233736462755e-03,1.395979568469263299e-03,1.248525814854573035e-03,1.116326728974659233e-03,9.978712343641227278e-04,8.917804742625268233e-04,7.968069835625479769e-04,7.118181283970459461e-04,6.357921047600578746e-04,5.677998867417155537e-04,5.070154681221517023e-04,4.526834807001556271e-04,4.041330027478862164e-04,3.607561370836398495e-04,3.220086089321672063e-04,2.874019439598196612e-04,2.564964327254060095e-04,2.289021636221466593e-04,2.042645073712101578e-04,1.822715243675609997e-04,1.626385453981082918e-04,1.451158527396856357e-04,1.294759862727756783e-04,1.155185568751937453e-04,1.030630509974983511e-04,9.194827163094831946e-05,8.203073262136317823e-05,7.318098169351028304e-05,6.528544897987931250e-05,5.824032293733072407e-05,5.195528514378988660e-05,4.634755065557882858e-05,4.134497820529325907e-05,3.688175042615426946e-05,3.290018504709113500e-05,2.934826314715532902e-05,2.617941021021419346e-05,2.335284547616556239e-05,2.083140653130755027e-05,1.858245780794742785e-05,1.657528317067225032e-05,1.478452966519050449e-05,1.318752258183675252e-05,1.176379108458469602e-05,1.049289316390478177e-05,9.359703178390965661e-06,8.349947368868626540e-06,7.447807852445365029e-06
1.726708078382735434e-02,1.881961293332448659e-02,2.041199019979361706e-02,2.202234624425031262e-02,2.362464088766227932e-02,2.518904030540852768e-02,2.668241381515118471e-02,2.806986849568132714e-02,2.931577246818412030e-02,3.038565477360222200e-02,3.124802679404775629e-02,3.187615872570637165e-02,3.225000729480392847e-02,3.235725165446184937e-02,3.219432853293813235e-02,3.176664605377199635e-02,3.108819004843832445e-02,3.018053946342735827e-02,2.907162117530315282e-02,2.779359168144934777e-02,2.638129134329680880e-02,2.487042225054691968e-02,2.329560035201982959e-02,2.168930069206587152e-02,2.008065349082455153e-02,1.849487502169555597e-02,1.695290227969137309e-02,1.547136754786559987e-02,1.406281980774315432e-02,1.273599068836939185e-02,1.149633271137884272e-02,1.034645102163933572e-02,9.286623705461849454e-03,8.315312367147997819e-03,7.429547821763082815e-03,6.625351895869657781e-03,5.898059272948508180e-03,5.242573440262576767e-03,4.653600446502537125e-03,4.125809778045885778e-03,3.653962629538209939e-03,3.233011837206589689e-03,2.858153864176316006e-03,2.524888368300226560e-03,2.229018781042646502e-03,1.966681606932807469e-03,1.734334285811489629e-03,1.528747069264091429e-03,1.346996786736998075e-03,1.186438495467956322e-03,1.044696759709529132e-03,9.196393976232952738e-04,8.093592475478805781e-04,7.121553773122846209e-04,6.265060711589942599e-04,5.510708084767168558e-04,4.846462398543360806e-04,4.261772304223754304e-04,3.747193464993525680e-04,3.294439490953982030e-04,2.896124907687536165e-04,2.545789861129188481e-04,2.237676055004689246e-04,1.966747771376953224e-04,1.728526665735197199e-04,1.519097584727902017e-04,1.334983485650198531e-04,1.173148572043425375e-04,1.030899248343208896e-04,9.058749963686274498e-05,7.959933654377859824e-05,6.994259174997186079e-05,6.145629114306938590e-05,5.399874671851989660e-05,4.744561770397837108e-05,4.168707188034748157e-05,3.662719086972021643e-05,3.218104425939394275e-05,2.827447486597467474e-05,2.484194901941627620e-05,2.182657360971784755e-05,1.917629745973314925e-05,1.684693518422264447e-05,1.480093962125117457e-05,1.300424161820856739e-05,1.142456968938887485e-05,1.003821566269991195e-05,8.819598210307866282e-06,7.748454790013070692e-06,6.807900909899800013e-06,5.980589873999520023e-06,5.255175141161139152e-06,4.615950932040924215e-06,4.055804681990515803e-06,3.563302892639619301e-06,3.130374167215066450e-06,2.750736489254279604e-06,2.417720821101809747e-06,2.124412450510426709e-06,1.865055538119442247e-06
1.676493205270596087e-02,1.823088181924759077e-02,1.973421903297303825e-02,2.125562308385417487e-02,2.277214363961324595e-02,2.425749810781052673e-02,2.568239865017235557e-02,2.701592222397625198e-02,2.822619813188820270e-02,2.928207755331163620e-02,3.015459034400225224e-02,3.081850167384214689e-02,3.125393032368894985e-02,3.144744398086707360e-02,3.139296860965912206e-02,3.109221774042114639e-02,3.055456050271643242e-02,2.979639748784046471e-02,2.884012400651647656e-02,2.771293479452541231e-02,2.644463652008310905e-02,2.506721674035317093e-02,2.361203937513056683e-02,2.210962579153863405e-02,2.058789586437903552e-02,1.907179748759979532e-02,1.758270605771972139e-02,1.613825623100673123e-02,1.475236831627302347e-02,1.343548284281126382e-02,1.219478781146421387e-02,1.103470021534702639e-02,9.957246436254729716e-03,8.962463271212639526e-03,8.048862402845080588e-03,7.213734463832666144e-03,6.453503782662406429e-03,5.764004813561318663e-03,5.140691898636418067e-03,4.578842700968088764e-03,4.073692269344730832e-03,3.620548636246945229e-03,3.214873188144062865e-03,2.852336876323580128e-03,2.528865061784957291e-03,2.240643641277517695e-03,1.984151967429848007e-03,1.756140364997049730e-03,1.553642937605403951e-03,1.373956869885617493e-03,1.214630015711759548e-03,1.073451002562397782e-03,9.484237166250686357e-04,8.377587186870760760e-04,7.398514584544546580e-04,6.532625304027650515e-04,5.767126098983332838e-04,5.090584568270273280e-04,4.492830664216684866e-04,3.964822774654708226e-04,3.498520510243352533e-04,3.086784360569749808e-04,2.723291036899055939e-04,2.402437708385329884e-04,2.119258431991788427e-04,1.869358709201129898e-04,1.648848425640503379e-04,1.454289300160116483e-04,1.282637920000384568e-04,1.131212741537490629e-04,9.976358279162322873e-05,8.798100752438475780e-05,7.758818977465775646e-05,6.842174038412807136e-05,6.033714945208323854e-05,5.320706834721633527e-05,4.691892586383694663e-05,4.137342336785199137e-05,3.648295540170654050e-05,3.217033364588672839e-05,2.836712738085722663e-05,2.501351734918166869e-05,2.205661817566983984e-05,1.944899413985901049e-05,1.714832077670536137e-05,1.512000900927290559e-05,1.333243096657277249e-05,1.175564103073067912e-05,1.036543860133409822e-05,9.140914397631760835e-06,8.059582440544943438e-06,7.106832891623504622e-06,6.266166192481215091e-06,5.524858990857417496e-06,4.872079582773913842e-06,4.295224975137124090e-06,3.787664507259869140e-06,3.339493515386315892e-06,2.944547036642930493e-06,2.596955125278022081e-06
1.785865773065903328e-02,1.951617226588933662e-02,2.121646280237554638e-02,2.293434255218682050e-02,2.463974088290618591e-02,2.629818055116961428e-02,2.787157190142941499e-02,2.931991879852269278e-02,3.060284410931463084e-02,3.168183114340222817e-02,3.252247612654257658e-02,3.309666330952054647e-02,3.338464220153503081e-02,3.337623499800934646e-02,3.307173982179922866e-02,3.248187152174442094e-02,3.162695018928463053e-02,3.053546628941639085e-02,2.924225011745484881e-02,2.778566844911778411e-02,2.620647226983230382e-02,2.454439198820113077e-02,2.283741707526365516e-02,2.111976211797050862e-02,1.942127531683213171e-02,1.776682489347425342e-02,1.617621239938282773e-02,1.466438208519693642e-02,1.324175404361560560e-02,1.191482597958781753e-02,1.068671221438943775e-02,9.557781105356544238e-03,8.526255068832422346e-03,7.588700089164235330e-03,6.740515631903254423e-03,5.976328475714831612e-03,5.290297409252575633e-03,4.676380340023711391e-03,4.128528642242668134e-03,3.640824307836743046e-03,3.207602420744137817e-03,2.823498622275044667e-03,2.483509651466486723e-03,2.183007266812309055e-03,1.917740017437163935e-03,1.683842276463787258e-03,1.477804126765458470e-03,1.296462631124151166e-03,1.136979014694228241e-03,9.968095350763039875e-04,8.736874090065072096e-04,7.655953445344643171e-04,6.707352025525636918e-04,5.875250134048659589e-04,5.145541280267007522e-04,4.505863926080877491e-04,3.945220087219203364e-04,3.453985518767632712e-04,3.023616732636957849e-04,2.646672200338207048e-04,2.316544465452707868e-04,2.027478396460224985e-04,1.774379734128528341e-04,1.552806431834863332e-04,1.358841063505700220e-04,1.189063424422709403e-04,1.040466896641278893e-04,9.104119167235857901e-05,7.965968563139469438e-05,6.969916508459128579e-05,6.098336033633078301e-05,5.335622045887777887e-05,4.668272252505989428e-05,4.084298780082651348e-05,3.573370985987533999e-05,3.126302938472047543e-05,2.735165349654344880e-05,2.392969979969628014e-05,2.093586020801563308e-05,1.831502753291136543e-05,1.602241560338946158e-05,1.401773228004721261e-05,1.226311495283738395e-05,1.072878446839453659e-05,9.387004322292114011e-06,8.211871926011582445e-06,7.184626568124130586e-06,6.284855530225286202e-06,5.499145353304868422e-06,4.809725872578773931e-06,4.208207940337160835e-06,3.681576726144442091e-06,3.220595188868635717e-06,2.818093318812664450e-06,2.466482516005896741e-06,2.157874720798425017e-06,1.886456331812169651e-06,1.650785972029389370e-06,1.443469967554733557e-06,1.262395352030765139e-06
2.035128707719996433e-02,2.248605303499878749e-02,2.467600319648480256e-02,2.687754536084216439e-02,2.903824041786143284e-02,3.109795334274578771e-02,3.299182378378240355e-02,3.465337374993832098e-02,3.601905707345637309e-02,3.703292541855568443e-02,3.765134214457210859e-02,3.784679651841343917e-02,3.761041390999297906e-02,3.695288975765909090e-02,3.590341456527978981e-02,3.450700289894914619e-02,3.282061403592684279e-02,3.090803929219088086e-02,2.883596726598125493e-02,2.666895046878425823e-02,2.446636578460048561e-02,2.227993750482482049e-02,2.015236708872403248e-02,1.811693197328889671e-02,1.619785913210192163e-02,1.441108454220052515e-02,1.276546631773967100e-02,1.126404139831960194e-02,9.905285498324367666e-03,8.684271300427259810e-03,7.593716682717244204e-03,6.624815461149680118e-03,5.767919200214688402e-03,5.013066274106914300e-03,4.350370450495244512e-03,3.770291258512026289e-03,3.263815906097367048e-03,2.822577119838132198e-03,2.438897132251205413e-03,2.105808475838077953e-03,1.817047929729143085e-03,1.567018724692004206e-03,1.350749849963972515e-03,1.163850603250193849e-03,1.002457944168866355e-03,8.631847894736699445e-04,7.430621360010603027e-04,6.395137570696096674e-04,5.502859889563449514e-04,4.734301485754821570e-04,4.072503764361856682e-04,3.502768430801994626e-04,3.012429262693183674e-04,2.590483962311429522e-04,2.227470059812386438e-04,1.915198692120645418e-04,1.646600379912044332e-04,1.415609056986122383e-04,1.216965175890871720e-04,1.046159589010997593e-04,8.992988866063367226e-05,7.730297704844346640e-05,6.644786292508975123e-05,5.711563927635054938e-05,4.909330750202389737e-05,4.219719603892890802e-05,3.626913855225843974e-05,3.117374250649618261e-05,2.679429125240773146e-05,2.302970859191511011e-05,1.979235805127377290e-05,1.701074350757281195e-05,1.462065032964421363e-05,1.256574086683226454e-05,1.080130512109978014e-05,9.282997909809687087e-06,7.978878319270243935e-06,6.856915215847081413e-06,5.893899150399839471e-06,5.064928014109071341e-06,4.353526327327550405e-06,3.741324909212195848e-06,3.216137781314465371e-06,2.765484166888931838e-06,2.376452169050580210e-06,2.041507018657462424e-06,1.754820180166483112e-06,1.506968102971129042e-06,1.295669036616153846e-06,1.113292903864859795e-06,9.572028556448231029e-07,8.226922573184580756e-07,7.072488446002722640e-07,6.085998022209437863e-07,5.221466368166005623e-07,4.478946465935607080e-07,3.852091239320287741e-07,3.307327187673791968e-07,2.841521037355576595e-07,2.446700748670593839e-07
